"Award_Year","Category","Date_Awarded","Prize_Amount","Prize_Amount_Adj","Prize_Link","Portion","Sort_Order","Motivation","Laureate_Full_Name","Laureate_Known_Name","Organization_Name","Laureate_Link","laureate_id","Birth_Date","Birth_City","Birth_Country","Birth_Lat","Birth_Lon","Gender","Affiliation_Name","Award_City","Award_Country","Award_Lat","Award_Lon","Age_When_Awarded","Org_Type","Sole_Winner","Org_Name","Org_Founded_Date","Founded_Country"
"1975","Physics","1975-10-17",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/phy/1975","'1/3'",2,"for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection","Ben Roy Mottelson","Ben R. Mottelson","","https://api.nobelprize.org/2/laureate/103","103","1926-07-09","Chicago, IL","USA",41.876228,-87.638416,"male","Nordita","Copenhagen","Denmark",56.0,10.0,49.0,"Human",False,"","",""
"1975","Physics","1975-10-17",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/phy/1975","'1/3'",3,"for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection","Leo James Rainwater","James Rainwater","","https://api.nobelprize.org/2/laureate/104","104","1917-12-09","Council, ID","USA",44.73,-116.436111,"male","Columbia University","New York, NY","USA",39.828175,-98.5795,57.0,"Human",False,"","",""
"1975","Peace","1975-10-09",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/pea/1975","'1'",1,"for his struggle for human rights in the Soviet Union, for disarmament and cooperation between all nations","Andrei Dmitrievich Sakharov","Andrei Sakharov","","https://api.nobelprize.org/2/laureate/534","534","1921-05-21","Moscow","Russia",55.741387,37.618892,"male","","","","","",54.0,"Human",True,"","",""
"1975","Literature","1975-10-23",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/lit/1975","'1'",1,"for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions","Eugenio Montale","Eugenio Montale","","https://api.nobelprize.org/2/laureate/651","651","1896-10-12","Genoa","Italy",44.405804,8.948925,"male","","","","","",79.0,"Human",True,"","",""
"1975","Economic Sciences","1975-10-14",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/eco/1975","'1/2'",1,"for their contributions to the theory of optimum allocation of resources","Leonid Vitaliyevich Kantorovich","Leonid Vitaliyevich Kantorovich","","https://api.nobelprize.org/2/laureate/686","686","1912-01-19","St. Petersburg","Russian Empire",59.956651,30.333547,"male","Academy of Sciences","Moscow","Russia",66.416667,94.25,63.0,"Human",False,"","",""
"1975","Economic Sciences","1975-10-14",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/eco/1975","'1/2'",2,"for their contributions to the theory of optimum allocation of resources","Tjalling C. Koopmans","Tjalling C. Koopmans","","https://api.nobelprize.org/2/laureate/687","687","1910-08-28","'s Graveland","the Netherlands",52.243889,5.121111,"male","Yale University","New Haven, CT","USA",39.828175,-98.5795,65.0,"Human",False,"","",""
"1975","Chemistry","1975-10-17",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/che/1975","'1/2'",1,"for his work on the stereochemistry of enzyme-catalyzed reactions","John Warcup Cornforth","John Cornforth","","https://api.nobelprize.org/2/laureate/247","247","1917-09-07","Sydney","Australia",-33.854816,151.216461,"male","University of Sussex","Brighton","United Kingdom",54.6,-2.0,58.0,"Human",False,"","",""
"1975","Chemistry","1975-10-17",630000,3856254,"https://api.nobelprize.org/2/nobelPrize/che/1975","'1/2'",2,"for his research into the stereochemistry of organic molecules and reactions","Vladimir Prelog","Vladimir Prelog","","https://api.nobelprize.org/2/laureate/248","248","1906-07-23","Sarajevo","Austria-Hungary",43.856076,18.411485,"male","Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology)","Zurich","Switzerland",46.798562,8.231973,69.0,"Human",False,"","",""
"1974","Physiology or Medicine","1974-10-10",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/med/1974","'1/3'",1,"for their discoveries concerning the structural and functional organization of the cell","Albert Claude","Albert Claude","","https://api.nobelprize.org/2/laureate/403","403","1898-08-24","Longlier","Belgium","","","male","Université Catholique de Louvain","Louvain","Belgium",50.641111,4.668056,76.0,"Human",False,"","",""
"1974","Physiology or Medicine","1974-10-10",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/med/1974","'1/3'",2,"for their discoveries concerning the structural and functional organization of the cell","Christian de Duve","Christian de Duve","","https://api.nobelprize.org/2/laureate/404","404","1917-10-02","Thames Ditton","United Kingdom",51.394806,-0.341306,"male","Rockefeller University","New York, NY","USA",39.828175,-98.5795,57.0,"Human",False,"","",""
"1974","Physiology or Medicine","1974-10-10",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/med/1974","'1/3'",3,"for their discoveries concerning the structural and functional organization of the cell","George E. Palade","George E. Palade","","https://api.nobelprize.org/2/laureate/405","405","1912-11-19","Iasi","Romania",47.156108,27.601732,"male","Yale University, School of Medicine","New Haven, CT","USA",39.828175,-98.5795,61.0,"Human",False,"","",""
"1974","Physics","1974-10-15",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/phy/1974","'1/2'",1,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars","Sir Martin Ryle","Martin Ryle","","https://api.nobelprize.org/2/laureate/100","100","1918-09-27","Brighton","United Kingdom",50.82442,-0.143821,"male","University of Cambridge","Cambridge","United Kingdom",54.6,-2.0,56.0,"Human",False,"","",""
"1974","Physics","1974-10-15",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/phy/1974","'1/2'",2,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars","Antony Hewish","Antony Hewish","","https://api.nobelprize.org/2/laureate/101","101","1924-05-11","Fowey","United Kingdom",50.335777,-4.636595,"male","University of Cambridge","Cambridge","United Kingdom",54.6,-2.0,50.0,"Human",False,"","",""
"1974","Peace","1974-10-09",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/pea/1974","'1/2'",1,"for his efforts to secure and develop human rights throughout the world","Seán MacBride","Seán MacBride","","https://api.nobelprize.org/2/laureate/532","532","1904-01-26","Paris","France",48.860093,2.355954,"male","","","","","",70.0,"Human",False,"","",""
"1974","Peace","1974-10-09",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/pea/1974","'1/2'",2,"for his contribution to stabilize conditions in the Pacific rim area and for signing the Nuclear Non-Proliferation Treaty","Eisaku Sato","Eisaku Sato","","https://api.nobelprize.org/2/laureate/533","533","1901-03-27","Tabuse","Japan",33.954694,132.041417,"male","","","","","",73.0,"Human",False,"","",""
"1974","Literature","1974-10-03",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/lit/1974","'1/2'",1,"for a narrative art, far-seeing in lands and ages, in the service of freedom","Eyvind Johnson","Eyvind Johnson","","https://api.nobelprize.org/2/laureate/649","649","1900-07-29","Svartbjörnsbyn","Sweden","","","male","","","","","",74.0,"Human",False,"","",""
"1974","Literature","1974-10-03",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/lit/1974","'1/2'",2,"for writings that catch the dewdrop and reflect the cosmos","Harry Martinson","Harry Martinson","","https://api.nobelprize.org/2/laureate/650","650","1904-05-06","Jämshög","Sweden",56.241128,14.534071,"male","","","","","",70.0,"Human",False,"","",""
"1974","Economic Sciences","1974-10-09",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/eco/1974","'1/2'",1,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena","Gunnar Myrdal","Gunnar Myrdal","","https://api.nobelprize.org/2/laureate/684","684","1898-12-06","Skattungbyn","Sweden",61.184779,14.851104,"male","","","","","",75.0,"Human",False,"","",""
"1974","Economic Sciences","1974-10-09",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/eco/1974","'1/2'",2,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena","Friedrich August von Hayek","Friedrich von Hayek","","https://api.nobelprize.org/2/laureate/685","685","1899-05-08","Vienna","Austria",48.207646,16.372793,"male","","","","","",75.0,"Human",False,"","",""
"1974","Chemistry","1974-10-15",550000,3696835,"https://api.nobelprize.org/2/nobelPrize/che/1974","'1'",1,"for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules","Paul J. Flory","Paul J. Flory","","https://api.nobelprize.org/2/laureate/246","246","1910-06-19","Sterling, IL","USA",41.799614,-89.695482,"male","Stanford University","Stanford, CA","USA",39.828175,-98.5795,64.0,"Human",True,"","",""
"1973","Physiology or Medicine","1973-10-11",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/med/1973","'1/3'",1,"for their discoveries concerning organization and elicitation of individual and social behaviour patterns","Karl von Frisch","Karl von Frisch","","https://api.nobelprize.org/2/laureate/400","400","1886-11-20","Vienna","Austria",48.207646,16.372793,"male","Zoologisches Institut der Universität München","Munich","Germany",51.0,10.0,86.0,"Human",False,"","",""
"1973","Physiology or Medicine","1973-10-11",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/med/1973","'1/3'",2,"for their discoveries concerning organization and elicitation of individual and social behaviour patterns","Konrad Lorenz","Konrad Lorenz","","https://api.nobelprize.org/2/laureate/401","401","1903-11-07","Vienna","Austria",48.207646,16.372793,"male","Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften, Forschungsstelle für Ethologie","Altenberg; Grünau im Almtal","Austria",48.0,14.0,69.0,"Human",False,"","",""
"1973","Physiology or Medicine","1973-10-11",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/med/1973","'1/3'",3,"for their discoveries concerning organization and elicitation of individual and social behaviour patterns","Nikolaas Tinbergen","Nikolaas Tinbergen","","https://api.nobelprize.org/2/laureate/402","402","1907-04-15","the Hague","the Netherlands",52.070359,4.300254,"male","University of Oxford","Oxford","United Kingdom",54.6,-2.0,66.0,"Human",False,"","",""
"1973","Physics","1973-10-23",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/phy/1973","'1/4'",1,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively","Leo Esaki","Leo Esaki","","https://api.nobelprize.org/2/laureate/97","97","1925-03-12","Osaka","Japan",34.693756,135.50145,"male","IBM Thomas J. Watson Research Center","Yorktown Heights, NY","USA",39.828175,-98.5795,48.0,"Human",False,"","",""
"1973","Physics","1973-10-23",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/phy/1973","'1/4'",2,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively","Ivar Giaever","Ivar Giaever","","https://api.nobelprize.org/2/laureate/98","98","1929-04-05","Bergen","Norway",60.391055,5.320927,"male","General Electric Company","Schenectady, NY","USA",39.828175,-98.5795,44.0,"Human",False,"","",""
"1973","Physics","1973-10-23",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/phy/1973","'1/2'",3,"for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects","Brian David Josephson","Brian D. Josephson","","https://api.nobelprize.org/2/laureate/99","99","1940-01-04","Cardiff","United Kingdom",51.484043,-3.169346,"male","University of Cambridge","Cambridge","United Kingdom",54.6,-2.0,33.0,"Human",False,"","",""
"1973","Peace","1973-10-17",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/pea/1973","'1/2'",1,"for jointly having negotiated a cease fire in Vietnam in 1973","Henry Alfred Kissinger","Henry Kissinger","","https://api.nobelprize.org/2/laureate/530","530","1923-05-27","Fürth","Germany",49.478085,10.988187,"male","","","","","",50.0,"Human",False,"","",""
"1973","Peace","1973-10-17",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/pea/1973","'1/2'",2,"for jointly having negotiated a cease fire in Vietnam in 1973","Le Duc Tho ","Le Duc Tho ","","https://api.nobelprize.org/2/laureate/531","531","1911-10-14","Nam Ha province","Vietnam",20.533333,105.966667,"male","","","","","",62.0,"Human",False,"","",""
"1973","Literature","1973-10-25",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/lit/1973","'1'",1,"for an epic and psychological narrative art which has introduced a new continent into literature","Patrick White","Patrick White","","https://api.nobelprize.org/2/laureate/648","648","1912-05-28","London","United Kingdom",51.510235,-0.120852,"male","","","","","",61.0,"Human",True,"","",""
"1973","Economic Sciences","1973-10-18",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/eco/1973","'1'",1,"for the development of the input-output method and for its application to important economic problems","Wassily Wassilyevich Leontief","Wassily Leontief","","https://api.nobelprize.org/2/laureate/683","683","1906-08-05","St. Petersburg","Russia",59.956651,30.333547,"male","Harvard University","Cambridge, MA","USA",39.828175,-98.5795,67.0,"Human",True,"","",""
"1973","Chemistry","1973-10-23",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/che/1973","'1/2'",1,"for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds","Ernst Otto Fischer","Ernst Otto Fischer","","https://api.nobelprize.org/2/laureate/244","244","1918-11-10","Munich","Germany",48.134703,11.581995,"male","Technical University","Munich","Germany",51.0,10.0,54.0,"Human",False,"","",""
"1973","Chemistry","1973-10-23",510000,3774355,"https://api.nobelprize.org/2/nobelPrize/che/1973","'1/2'",2,"for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds","Geoffrey Wilkinson","Geoffrey Wilkinson","","https://api.nobelprize.org/2/laureate/245","245","1921-07-14","Todmorden","United Kingdom",53.713056,-2.096111,"male","Imperial College","London","United Kingdom",54.6,-2.0,52.0,"Human",False,"","",""
"1972","Physiology or Medicine","1972-10-12",480000,3790037,"https://api.nobelprize.org/2/nobelPrize/med/1972","'1/2'",1,"for their discoveries concerning the chemical structure of antibodies","Gerald M. Edelman","Gerald M. Edelman","","https://api.nobelprize.org/2/laureate/398","398","1929-07-01","New York, NY","USA",40.715758,-74.0113,"male","Rockefeller University","New York, NY","USA",39.828175,-98.5795,43.0,"Human",False,"","",""
